"YEAR","TRIP_ID","SET_ID","BECKET","TRAP","total_count"
2008,67007,41,3,3,3
2008,67007,41,4,4,1
2008,67007,41,5,5,5
2008,67007,41,6,6,14
2008,67007,41,7,7,3
2008,67007,41,8,8,
2008,67007,41,9,9,1
2008,67007,41,10,10,
2008,67007,41,11,11,1
2008,67007,41,12,12,1
2008,67007,41,13,13,
2008,67007,41,14,14,10
2008,67007,41,15,15,
2008,67007,41,16,16,1
2008,67007,41,17,17,
2008,67007,41,18,18,
2008,67007,41,19,19,
2008,67007,41,20,20,1
2008,67007,41,21,21,1
2008,67007,41,22,22,
2008,67007,41,23,23,1
2008,67007,41,24,24,5
2008,67007,41,25,25,2
2008,67007,42,1,1,
2008,67007,42,2,2,
2008,67007,42,3,3,1
2008,67007,42,4,4,
2008,67007,42,5,5,3
2008,67007,42,6,6,
2008,67007,42,7,7,2
2008,67007,42,8,8,2
2008,67007,42,9,9,1
2008,67007,42,10,10,
2008,67007,42,11,11,2
2008,67007,42,12,12,
2008,67007,42,13,13,11
2008,67007,42,14,14,
2008,67007,42,15,15,
2008,67007,42,16,16,
2008,67007,42,17,17,1
2008,67007,42,18,18,
2008,67007,42,19,19,1
2008,67007,42,20,20,22
2008,67007,42,21,21,1
2008,67007,42,22,22,
2008,67007,42,23,23,
2008,67007,42,24,24,4
2008,67007,42,25,25,13
2008,67007,43,1,1,3
2008,67007,43,2,2,6
2008,67007,43,3,3,5
2008,67007,43,4,4,2
2008,67007,43,5,5,
2008,67007,43,6,6,9
2008,67007,43,7,7,8
2008,67007,43,8,8,13
2008,67007,43,9,9,5
2008,67007,43,10,10,7
2008,67007,43,11,11,2
2008,67007,43,12,12,4
2008,67007,43,13,13,
2008,67007,43,14,14,14
2008,67007,43,15,15,19
2008,67007,43,16,16,2
2008,67007,43,17,17,22
2008,67007,43,18,18,3
2008,67007,43,19,19,4
2008,67007,43,20,20,1
2008,67007,43,21,21,6
2008,67007,43,22,22,8
2008,67007,43,23,23,9
2008,67007,43,24,24,10
2008,67007,43,25,25,6
2008,67007,44,1,1,5
2008,67007,44,2,2,
2008,67007,44,3,3,14
2008,67007,44,4,4,2
2008,67007,44,5,5,13
2008,67007,44,6,6,15
2008,67007,44,7,7,1
2008,67007,44,8,8,1
2008,67007,44,9,9,4
2008,67007,44,10,10,2
2008,67007,44,11,11,1
2008,67007,44,12,12,1
2008,67007,44,13,13,
2008,67007,44,14,14,3
2008,67007,44,15,15,
2008,67007,44,16,16,
2008,67007,44,17,17,10
2008,67007,44,18,18,
2008,67007,44,19,19,
2008,67007,44,20,20,4
2008,67007,44,21,21,
2008,67007,44,22,22,5
2008,67007,44,23,23,12
2008,67007,44,24,24,
2008,67007,44,25,25,
2008,67007,45,1,1,
2008,67007,45,2,2,
2008,67007,45,3,3,
2008,67007,45,4,4,1
2008,67007,45,5,5,
2008,67007,45,6,6,
2008,67007,45,7,7,7
2008,67007,45,8,8,
2008,67007,45,9,9,
2008,67007,45,10,10,1
2008,67007,45,11,11,
2008,67007,45,12,12,
2008,67007,45,13,13,2
2008,67007,45,14,14,
2008,67007,45,15,15,
2008,67007,45,16,16,
2008,67007,45,17,17,
2008,67007,45,18,18,
2008,67007,45,19,19,1
2008,67007,45,20,20,
2008,67007,45,21,21,
2008,67007,45,22,22,1
2008,67007,45,23,23,3
2008,67007,45,24,24,
2008,67007,45,25,25,
2008,67007,46,1,1,16
2008,67007,46,2,2,12
2008,67007,46,3,3,21
2008,67007,46,4,4,15
2008,67007,46,5,5,28
2008,67007,46,6,6,21
2008,67007,46,7,7,42
2008,67007,46,8,8,14
2008,67007,46,9,9,16
2008,67007,46,10,10,19
2008,67007,46,11,11,23
2008,67007,46,12,12,23
2008,67007,46,13,13,52
2008,67007,46,14,14,20
2008,67007,46,15,15,17
2008,67007,46,16,16,11
2008,67007,46,17,17,24
2008,67007,46,18,18,12
2008,67007,46,19,19,7
2008,67007,46,20,20,6
2008,67007,46,21,21,11
2008,67007,46,22,22,14
2008,67007,46,23,23,24
2008,67007,46,24,24,13
2008,67007,46,25,25,30
2008,67007,47,1,1,15
2008,67007,47,2,2,7
2008,67007,47,3,3,
2008,67007,47,4,4,4
2008,67007,47,5,5,2
2008,67007,47,6,6,9
2008,67007,47,7,7,10
2008,67007,47,8,8,13
2008,67007,47,9,9,
2008,67007,47,10,10,5
2008,67007,47,11,11,1
2008,67007,47,12,12,
2008,67007,47,13,13,3
2008,67007,47,14,14,4
2008,67007,47,15,15,5
2008,67007,47,16,16,6
2008,67007,47,17,17,8
2008,67007,47,18,18,18
2008,67007,47,19,19,5
2008,67007,47,20,20,10
2008,67007,47,21,21,5
2008,67007,47,22,22,16
2008,67007,47,23,23,1
2008,67007,47,24,24,
2008,67007,47,25,25,1
2008,67007,48,1,1,17
2008,67007,48,2,2,15
2008,67007,48,3,3,8
2008,67007,48,4,4,8
2008,67007,48,5,5,11
2008,67007,48,6,6,17
2008,67007,48,7,7,31
2008,67007,48,8,8,10
2008,67007,48,9,9,18
2008,67007,48,10,10,20
2008,67007,48,11,11,3
2008,67007,48,12,12,24
2008,67007,48,13,13,1
2008,67007,48,14,14,22
2008,67007,48,15,15,16
2008,67007,48,16,16,22
2008,67007,48,17,17,7
2008,67007,48,18,18,18
2008,67007,48,19,19,20
2008,67007,48,20,20,11
2008,67007,48,21,21,14
2008,67007,48,22,22,1
2008,67007,48,23,23,5
2008,67007,48,24,24,18
2008,67007,48,25,25,16
2008,67007,49,1,1,2
2008,67007,49,2,2,9
2008,67007,49,3,3,4
2008,67007,49,4,4,6
2008,67007,49,5,5,3
2008,67007,49,6,6,4
2008,67007,49,7,7,10
2008,67007,49,8,8,
2008,67007,49,9,9,12
2008,67007,49,10,10,14
2008,67007,49,11,11,6
2008,67007,49,12,12,13
2008,67007,49,13,13,11
2008,67007,49,14,14,12
2008,67007,49,15,15,5
2008,67007,49,16,16,7
2008,67007,49,17,17,2
2008,67007,49,18,18,6
2008,67007,49,19,19,13
2008,67007,49,20,20,
2008,67007,49,21,21,4
2008,67007,49,22,22,9
2008,67007,49,23,23,21
2008,67007,49,24,24,2
2008,67007,49,25,25,8
2008,67007,50,1,1,4
2008,67007,50,2,2,11
2008,67007,50,3,3,8
2008,67007,50,4,4,2
2008,67007,50,5,5,9
2008,67007,50,6,6,4
2008,67007,50,7,7,2
2008,67007,50,8,8,5
2008,67007,50,9,9,4
2008,67007,50,10,10,3
2008,67007,50,11,11,7
2008,67007,50,12,12,1
2008,67007,50,13,13,6
2008,67007,50,14,14,10
2008,67007,50,15,15,1
2008,67007,50,16,16,
2008,67007,50,17,17,8
2008,67007,50,18,18,2
2008,67007,50,19,19,5
2008,67007,50,20,20,2
2008,67007,50,21,21,
2008,67007,50,22,22,4
2008,67007,50,23,23,15
2008,67007,50,24,24,3
2008,67007,50,25,25,5
2008,67007,51,1,1,19
2008,67007,51,2,2,8
2008,67007,51,3,3,9
2008,67007,51,4,4,9
2008,67007,51,5,5,8
2008,67007,51,6,6,12
2008,67007,51,7,7,5
2008,67007,51,8,8,11
2008,67007,51,9,9,25
2008,67007,51,10,10,7
2008,67007,51,11,11,14
2008,67007,51,12,12,11
2008,67007,51,13,13,6
2008,67007,51,14,14,20
2008,67007,51,15,15,17
2008,67007,51,16,16,
2008,67007,51,17,17,4
2008,67007,51,18,18,13
2008,67007,51,19,19,21
2008,67007,51,20,20,6
2008,67007,51,21,21,20
2008,67007,51,22,22,5
2008,67007,51,23,23,5
2008,67007,51,24,24,18
2008,67007,51,25,25,14
2008,67007,52,1,1,1
2008,67007,52,2,2,
2008,67007,52,3,3,
2008,67007,52,4,4,
2008,67007,52,5,5,1
2008,67007,52,6,6,1
2008,67007,52,7,7,
2008,67007,52,8,8,
2008,67007,52,9,9,2
2008,67007,52,10,10,
2008,67007,52,11,11,3
2008,67007,52,12,12,
2008,67007,52,13,13,5
2008,67007,52,14,14,
2008,67007,52,15,15,
2008,67007,52,16,16,
2008,67007,52,17,17,
2008,67007,52,18,18,3
2008,67007,52,19,19,4
2008,67007,52,20,20,
2008,67007,52,21,21,
2008,67007,52,22,22,
2008,67007,52,23,23,4
2008,67007,52,24,24,2
2008,67007,52,25,25,1
2008,67007,53,1,1,4
2008,67007,53,2,2,5
2008,67007,53,3,3,1
2008,67007,53,4,4,1
2008,67007,53,5,5,
2008,67007,53,6,6,1
2008,67007,53,7,7,
2008,67007,53,8,8,7
2008,67007,53,9,9,1
2008,67007,53,10,10,19
2008,67007,53,11,11,1
2008,67007,53,12,12,6
2008,67007,53,13,13,5
2008,67007,53,14,14,19
2008,67007,53,15,15,8
2008,67007,53,16,16,1
2008,67007,53,17,17,14
2008,67007,53,18,18,15
2008,67007,53,19,19,5
2008,67007,53,20,20,
2008,67007,53,21,21,3
2008,67007,53,22,22,3
2008,67007,53,23,23,8
2008,67007,53,24,24,4
2008,67007,53,25,25,6
2008,67007,54,1,1,9
2008,67007,54,2,2,7
2008,67007,54,3,3,5
2008,67007,54,4,4,1
2008,67007,54,5,5,4
2008,67007,54,6,6,4
2008,67007,54,7,7,1
2008,67007,54,8,8,1
2008,67007,54,9,9,3
2008,67007,54,10,10,6
2008,67007,54,11,11,13
2008,67007,54,12,12,11
2008,67007,54,13,13,5
2008,67007,54,14,14,2
2008,67007,54,15,15,2
2008,67007,54,16,16,
2008,67007,54,17,17,1
2008,67007,54,18,18,2
2008,67007,54,19,19,1
2008,67007,54,20,20,5
2008,67007,54,21,21,6
2008,67007,54,22,22,2
2008,67007,54,23,23,10
2008,67007,54,24,24,2
2008,67007,54,25,25,4
2008,67007,55,1,1,
2008,67007,55,2,2,
2008,67007,55,3,3,
2008,67007,55,4,4,3
2008,67007,55,5,5,
2008,67007,55,6,6,21
2008,67007,55,7,7,6
2008,67007,55,8,8,
2008,67007,55,9,9,5
2008,67007,55,10,10,12
2008,67007,55,11,11,2
2008,67007,55,12,12,7
2008,67007,55,13,13,1
2008,67007,55,14,14,
2008,67007,55,15,15,6
2008,67007,55,16,16,
2008,67007,55,17,17,1
2008,67007,55,18,18,
2008,67007,55,19,19,1
2008,67007,55,20,20,1
2008,67007,55,21,21,7
2008,67007,55,22,22,
2008,67007,55,23,23,2
2008,67007,55,24,24,
2008,67007,55,25,25,
2008,67007,56,1,1,8
2008,67007,56,2,2,6
2008,67007,56,3,3,14
2008,67007,56,4,4,7
2008,67007,56,5,5,14
2008,67007,56,6,6,7
2008,67007,56,7,7,8
2008,67007,56,8,8,10
2008,67007,56,9,9,14
2008,67007,56,10,10,14
2008,67007,56,11,11,7
2008,67007,56,12,12,21
2008,67007,56,13,13,9
2008,67007,56,14,14,9
2008,67007,56,15,15,5
2008,67007,56,16,16,10
2008,67007,56,17,17,4
2008,67007,56,18,18,14
2008,67007,56,19,19,21
2008,67007,56,20,20,5
2008,67007,56,21,21,17
2008,67007,56,22,22,8
2008,67007,56,23,23,16
2008,67007,56,24,24,1
2008,67007,56,25,25,3
2008,67007,57,1,1,2
2008,67007,57,2,2,8
2008,67007,57,3,3,2
2008,67007,57,4,4,5
2008,67007,57,5,5,1
2008,67007,57,6,6,5
2008,67007,57,7,7,
2008,67007,57,8,8,6
2008,67007,57,9,9,6
2008,67007,57,10,10,4
2008,67007,57,11,11,17
2008,67007,57,12,12,12
2008,67007,57,13,13,
2008,67007,57,14,14,2
2008,67007,57,15,15,4
2008,67007,57,16,16,6
2008,67007,57,17,17,3
2008,67007,57,18,18,2
2008,67007,57,19,19,7
2008,67007,57,20,20,14
2008,67007,57,21,21,10
2008,67007,57,22,22,1
2008,67007,57,23,23,16
2008,67007,57,24,24,20
2008,67007,58,1,1,1
2008,67007,58,2,2,1
2008,67007,58,3,3,2
2008,67007,58,4,4,1
2008,67007,58,5,5,
2008,67007,58,6,6,1
2008,67007,58,7,7,
2008,67007,58,8,8,1
2008,67007,58,9,9,1
2008,67007,58,10,10,
2008,67007,58,11,11,
2008,67007,58,12,12,
2008,67007,58,13,13,
2008,67007,58,14,14,
2008,67007,58,15,15,
2008,67007,58,16,16,
2008,67007,58,17,17,
2008,67007,58,18,18,2
2008,67007,58,19,19,
2008,67007,58,20,20,
2008,67007,58,21,21,2
2008,67007,58,22,22,
2008,67007,58,23,23,2
2008,67007,58,24,24,
2008,67007,58,25,25,1
2008,67007,59,1,1,3
2008,67007,59,2,2,4
2008,67007,59,3,3,4
2008,67007,59,4,4,3
2008,67007,59,5,5,10
2008,67007,59,6,6,1
2008,67007,59,7,7,20
2008,67007,59,8,8,4
2008,67007,59,9,9,8
2008,67007,59,10,10,4
2008,67007,59,11,11,2
2008,67007,59,12,12,10
2008,67007,59,13,13,5
2008,67007,59,14,14,2
2008,67007,59,15,15,7
2008,67007,59,16,16,6
2008,67007,59,17,17,2
2008,67007,59,18,18,8
2008,67007,59,19,19,7
2008,67007,59,20,20,9
2008,67007,59,21,21,2
2008,67007,59,22,22,18
2008,67007,59,23,23,4
2008,67007,59,24,24,2
2008,67007,59,25,25,8
2008,67007,60,1,1,11
2008,67007,60,2,2,4
2008,67007,60,3,3,11
2008,67007,60,4,4,3
2008,67007,60,5,5,5
2008,67007,60,6,6,7
2008,67007,60,7,7,2
2008,67007,60,8,8,7
2008,67007,60,9,9,5
2008,67007,60,10,10,4
2008,67007,60,11,11,2
2008,67007,60,12,12,2
2008,67007,60,13,13,7
2008,67007,60,14,14,3
2008,67007,60,15,15,1
2008,67007,60,16,16,6
2008,67007,60,17,17,5
2008,67007,60,18,18,7
2008,67007,60,19,19,10
2008,67007,60,20,20,4
2008,67007,60,21,21,1
2008,67007,60,22,22,5
2008,67007,60,23,23,3
2008,67007,60,24,24,4
2008,67007,60,25,25,3
2008,67007,61,1,1,10
2008,67007,61,2,2,10
2008,67007,61,3,3,15
2008,67007,61,4,4,30
2008,67007,61,5,5,10
2008,67007,61,6,6,6
2008,67007,61,7,7,16
2008,67007,61,8,8,11
2008,67007,61,9,9,2
2008,67007,61,10,10,18
2008,67007,61,11,11,15
2008,67007,61,12,12,28
2008,67007,61,13,13,32
2008,67007,61,14,14,27
2008,67007,61,15,15,22
2008,67007,61,16,16,14
2008,67007,61,17,17,21
2008,67007,61,18,18,21
2008,67007,61,19,19,44
2008,67007,61,20,20,25
2008,67007,61,21,21,15
2008,67007,61,22,22,15
2008,67007,61,23,23,34
2008,67007,61,24,24,38
2008,67007,61,25,25,21
2008,67007,62,1,1,14
2008,67007,62,2,2,9
2008,67007,62,3,3,18
2008,67007,62,4,4,17
2008,67007,62,5,5,13
2008,67007,62,6,6,20
2008,67007,62,7,7,25
2008,67007,62,8,8,20
2008,67007,62,9,9,17
2008,67007,62,10,10,16
2008,67007,62,11,11,21
2008,67007,62,12,12,29
2008,67007,62,13,13,23
2008,67007,62,14,14,27
2008,67007,62,15,15,25
2008,67007,62,16,16,16
2008,67007,62,17,17,30
2008,67007,62,18,18,17
2008,67007,62,19,19,31
2008,67007,62,20,20,54
2008,67007,62,21,21,40
2008,67007,62,22,22,41
2008,67007,62,23,23,48
2008,67007,62,24,24,24
2008,67007,62,25,25,24
2008,67007,63,1,1,14
2008,67007,63,2,2,4
2008,67007,63,3,3,
2008,67007,63,4,4,3
2008,67007,63,5,5,8
2008,67007,63,6,6,16
2008,67007,63,7,7,6
2008,67007,63,8,8,8
2008,67007,63,9,9,29
2008,67007,63,10,10,25
2008,67007,63,11,11,18
2008,67007,63,12,12,10
2008,67007,63,13,13,17
2008,67007,63,14,14,12
2008,67007,63,15,15,17
2008,67007,63,16,16,9
2008,67007,63,17,17,14
2008,67007,63,18,18,9
2008,67007,63,19,19,8
2008,67007,63,20,20,23
2008,67007,63,21,21,20
2008,67007,63,22,22,5
2008,67007,63,23,23,12
2008,67007,63,24,24,13
2008,67007,63,25,25,10
2008,67007,64,1,1,5
2008,67007,64,2,2,5
2008,67007,64,3,3,9
2008,67007,64,4,4,9
2008,67007,64,5,5,14
2008,67007,64,6,6,8
2008,67007,64,7,7,3
2008,67007,64,8,8,6
2008,67007,64,9,9,
2008,67007,64,10,10,4
2008,67007,64,11,11,1
2008,67007,64,12,12,14
2008,67007,64,13,13,14
2008,67007,64,14,14,14
2008,67007,64,15,15,13
2008,67007,64,16,16,10
2008,67007,64,17,17,10
2008,67007,64,18,18,11
2008,67007,64,19,19,11
2008,67007,64,20,20,8
2008,67007,64,21,21,4
2008,67007,64,22,22,9
2008,67007,64,23,23,2
2008,67007,64,24,24,9
2008,67007,64,25,25,3
2008,67007,65,2,2,5
2008,67007,65,3,3,1
2008,67007,65,4,4,3
2008,67007,65,5,5,3
2008,67007,65,6,6,1
2008,67007,65,7,7,
2008,67007,65,8,8,10
2008,67007,65,9,9,6
2008,67007,65,10,10,5
2008,67007,65,11,11,
2008,67007,65,12,12,3
2008,67007,65,13,13,13
2008,67007,65,14,14,
2008,67007,65,15,15,
2008,67007,65,16,16,1
2008,67007,65,17,17,2
2008,67007,65,18,18,4
2008,67007,65,19,19,4
2008,67007,65,20,20,6
2008,67007,65,21,21,1
2008,67007,65,22,22,6
2008,67007,65,23,23,1
2008,67007,65,24,24,1
2008,67007,65,25,25,2
2008,67007,66,1,1,10
2008,67007,66,2,2,4
2008,67007,66,3,3,2
2008,67007,66,4,4,
2008,67007,66,5,5,
2008,67007,66,6,6,1
2008,67007,66,7,7,2
2008,67007,66,8,8,2
2008,67007,66,9,9,3
2008,67007,66,10,10,1
2008,67007,66,11,11,
2008,67007,66,12,12,3
2008,67007,66,13,13,2
2008,67007,66,14,14,2
2008,67007,66,15,15,
2008,67007,66,16,16,
2008,67007,66,17,17,1
2008,67007,66,18,18,8
2008,67007,66,19,19,1
2008,67007,66,20,20,
2008,67007,66,21,21,7
2008,67007,66,22,22,9
2008,67007,66,23,23,6
2008,67007,66,24,24,11
2008,67007,66,25,25,2
2008,67007,67,1,1,12
2008,67007,67,2,2,15
2008,67007,67,3,3,30
2008,67007,67,4,4,23
2008,67007,67,5,5,22
2008,67007,67,6,6,25
2008,67007,67,7,7,20
2008,67007,67,8,8,26
2008,67007,67,9,9,37
2008,67007,67,10,10,25
2008,67007,67,11,11,12
2008,67007,67,12,12,20
2008,67007,67,13,13,15
2008,67007,67,14,14,19
2008,67007,67,15,15,15
2008,67007,67,16,16,10
2008,67007,67,17,17,19
2008,67007,67,18,18,18
2008,67007,67,19,19,24
2008,67007,67,20,20,17
2008,67007,67,21,21,14
2008,67007,67,22,22,22
2008,67007,67,23,23,19
2008,67007,67,24,24,12
2008,67007,67,25,25,24
2008,67007,68,1,1,6
2008,67007,68,2,2,2
2008,67007,68,3,3,7
2008,67007,68,4,4,14
2008,67007,68,5,5,7
2008,67007,68,6,6,9
2008,67007,68,7,7,18
2008,67007,68,8,8,10
2008,67007,68,9,9,23
2008,67007,68,10,10,14
2008,67007,68,11,11,29
2008,67007,68,12,12,29
2008,67007,68,13,13,21
2008,67007,68,14,14,42
2008,67007,68,15,15,11
2008,67007,68,16,16,9
2008,67007,68,17,17,27
2008,67007,68,18,18,12
2008,67007,68,19,19,23
2008,67007,68,20,20,15
2008,67007,68,21,21,8
2008,67007,68,22,22,12
2008,67007,68,23,23,13
2008,67007,68,24,24,12
2008,67007,68,25,25,9
2008,67007,69,1,1,
2008,67007,69,2,2,
2008,67007,69,3,3,
2008,67007,69,4,4,
2008,67007,69,5,5,
2008,67007,69,6,6,
2008,67007,69,7,7,
2008,67007,69,8,8,
2008,67007,69,9,9,
2008,67007,69,10,10,
2008,67007,69,11,11,
2008,67007,69,12,12,
2008,67007,69,13,13,
2008,67007,69,14,14,
2008,67007,69,15,15,
2008,67007,69,16,16,
2008,67007,69,17,17,
2008,67007,69,18,18,3
2008,67007,69,19,19,
2008,67007,69,20,20,1
2008,67007,69,21,21,
2008,67007,69,22,22,1
2008,67007,69,23,23,
2008,67007,69,24,24,2
2008,67007,69,25,25,1
2008,67007,69,26,26,1
2008,67007,70,1,1,6
2008,67007,70,2,2,5
2008,67007,70,3,3,4
2008,67007,70,4,4,5
2008,67007,70,5,5,4
2008,67007,70,6,6,7
2008,67007,70,7,7,4
2008,67007,70,8,8,3
2008,67007,70,9,9,3
2008,67007,70,10,10,3
2008,67007,70,11,11,9
2008,67007,70,12,12,3
2008,67007,70,13,13,11
2008,67007,70,14,14,5
2008,67007,70,15,15,12
2008,67007,70,16,16,12
2008,67007,70,17,17,2
2008,67007,70,18,18,4
2008,67007,70,19,19,3
2008,67007,70,20,20,4
2008,67007,70,21,21,8
2008,67007,70,22,22,4
2008,67007,70,23,23,5
2008,67007,70,24,24,4
2008,67007,70,25,25,5
2008,67007,71,1,1,1
2008,67007,71,2,2,1
2008,67007,71,3,3,4
2008,67007,71,4,4,3
2008,67007,71,5,5,
2008,67007,71,6,6,2
2008,67007,71,7,7,1
2008,67007,71,8,8,
2008,67007,71,9,9,1
2008,67007,71,10,10,3
2008,67007,71,11,11,1
2008,67007,71,12,12,
2008,67007,71,13,13,
2008,67007,71,14,14,2
2008,67007,71,15,15,
2008,67007,71,16,16,
2008,67007,71,17,17,5
2008,67007,71,18,18,2
2008,67007,71,19,19,1
2008,67007,71,20,20,1
2008,67007,71,21,21,
2008,67007,71,22,22,
2008,67007,71,23,23,2
2008,67007,71,24,24,1
2008,67007,72,1,1,5
2008,67007,72,2,2,
2008,67007,72,3,3,
2008,67007,72,4,4,3
2008,67007,72,5,5,
2008,67007,72,6,6,2
2008,67007,72,7,7,2
2008,67007,72,8,8,3
2008,67007,72,9,9,1
2008,67007,72,10,10,
2008,67007,72,11,11,
2008,67007,72,12,12,
2008,67007,72,13,13,
2008,67007,72,14,14,
2008,67007,72,15,15,
2008,67007,72,16,16,
2008,67007,72,17,17,
2008,67007,72,18,18,1
2008,67007,72,19,19,
2008,67007,72,20,20,
2008,67007,72,21,21,
2008,67007,72,22,22,3
2008,67007,72,23,23,3
2008,67007,72,24,24,2
2008,67007,73,1,1,1
2008,67007,73,2,2,3
2008,67007,73,3,3,1
2008,67007,73,4,4,4
2008,67007,73,5,5,
2008,67007,73,6,6,1
2008,67007,73,7,7,3
2008,67007,73,8,8,15
2008,67007,73,9,9,2
2008,67007,73,10,10,3
2008,67007,73,11,11,4
2008,67007,73,12,12,1
2008,67007,73,13,13,7
2008,67007,73,14,14,2
2008,67007,73,15,15,25
2008,67007,73,16,16,2
2008,67007,73,17,17,
2008,67007,73,18,18,2
2008,67007,73,19,19,9
2008,67007,73,20,20,14
2008,67007,73,21,21,10
2008,67007,73,22,22,8
2008,67007,73,23,23,7
2008,67007,73,24,24,21
2008,67007,73,25,25,5
2008,67007,74,1,1,4
2008,67007,74,2,2,2
2008,67007,74,3,3,
2008,67007,74,4,4,2
2008,67007,74,5,5,5
2008,67007,74,6,6,
2008,67007,74,7,7,
2008,67007,74,8,8,6
2008,67007,74,9,9,1
2008,67007,74,10,10,7
2008,67007,74,11,11,6
2008,67007,74,12,12,
2008,67007,74,13,13,2
2008,67007,74,14,14,1
2008,67007,74,15,15,4
2008,67007,74,16,16,
2008,67007,74,17,17,5
2008,67007,74,18,18,5
2008,67007,74,19,19,3
2008,67007,74,20,20,1
2008,67007,74,21,21,
2008,67007,74,22,22,3
2008,67007,74,23,23,1
2008,67007,74,24,24,1
2008,67007,74,25,25,13
2008,67007,75,1,1,15
2008,67007,75,2,2,20
2008,67007,75,3,3,10
2008,67007,75,4,4,15
2008,67007,75,5,5,10
2008,67007,75,6,6,17
2008,67007,75,7,7,22
2008,67007,75,8,8,18
2008,67007,75,9,9,9
2008,67007,75,10,10,24
2008,67007,75,11,11,30
2008,67007,75,12,12,23
2008,67007,75,13,13,22
2008,67007,75,14,14,12
2008,67007,75,15,15,14
2008,67007,75,16,16,19
2008,67007,75,17,17,30
2008,67007,75,18,18,26
2008,67007,75,19,19,18
2008,67007,75,20,20,14
2008,67007,75,21,21,13
2008,67007,75,22,22,12
2008,67007,75,23,23,23
2008,67007,75,24,24,15
2008,67007,75,25,25,15
2008,67007,76,1,1,6
2008,67007,76,2,2,6
2008,67007,76,3,3,3
2008,67007,76,4,4,3
2008,67007,76,5,5,2
2008,67007,76,6,6,7
2008,67007,76,7,7,4
2008,67007,76,8,8,
2008,67007,76,9,9,4
2008,67007,76,10,10,6
2008,67007,76,11,11,4
2008,67007,76,12,12,
2008,67007,76,13,13,7
2008,67007,76,14,14,8
2008,67007,76,15,15,13
2008,67007,76,16,16,15
2008,67007,76,17,17,12
2008,67007,76,18,18,11
2008,67007,76,19,19,7
2008,67007,76,20,20,15
2008,67007,76,21,21,7
2008,67007,76,22,22,16
2008,67007,76,23,23,
2008,67007,76,24,24,7
2008,67007,76,25,25,7
2008,67007,77,1,1,
2008,67007,77,2,2,
2008,67007,77,3,3,
2008,67007,77,4,4,2
2008,67007,77,5,5,3
2008,67007,77,6,6,1
2008,67007,77,7,7,4
2008,67007,77,8,8,2
2008,67007,77,9,9,11
2008,67007,77,10,10,6
2008,67007,77,11,11,1
2008,67007,77,12,12,
2008,67007,77,13,13,1
2008,67007,77,14,14,1
2008,67007,77,15,15,2
2008,67007,77,16,16,1
2008,67007,77,17,17,
2008,67007,77,18,18,1
2008,67007,77,19,19,1
2008,67007,77,20,20,
2008,67007,77,21,21,1
2008,67007,77,22,22,2
2008,67007,77,23,23,
2008,67007,77,24,24,5
2008,67007,77,25,25,
2008,67007,78,1,1,
2008,67007,78,2,2,
2008,67007,78,3,3,1
2008,67007,78,4,4,
2008,67007,78,5,5,
2008,67007,78,6,6,4
2008,67007,78,7,7,
2008,67007,78,8,8,1
2008,67007,78,9,9,1
2008,67007,78,10,10,
2008,67007,78,11,11,1
2008,67007,78,12,12,
2008,67007,78,13,13,1
2008,67007,78,14,14,1
2008,67007,78,15,15,8
2008,67007,78,16,16,
2008,67007,78,17,17,
2008,67007,78,18,18,
2008,67007,78,19,19,1
2008,67007,78,20,20,1
2008,67007,78,21,21,
2008,67007,78,22,22,
2008,67007,78,23,23,2
2008,67007,78,24,24,2
2008,67007,78,25,25,11
2008,67007,79,1,1,
2008,67007,79,2,2,
2008,67007,79,3,3,
2008,67007,79,4,4,
2008,67007,79,5,5,
2008,67007,79,6,6,
2008,67007,79,7,7,
2008,67007,79,8,8,
2008,67007,79,9,9,
2008,67007,79,10,10,
2008,67007,79,11,11,1
2008,67007,79,12,12,
2008,67007,79,13,13,
2008,67007,79,14,14,
2008,67007,79,15,15,
2008,67007,79,16,16,
2008,67007,79,17,17,
2008,67007,79,18,18,
2008,67007,79,19,19,
2008,67007,79,20,20,
2008,67007,79,21,21,
2008,67007,79,22,22,1
2008,67007,79,23,23,1
2008,67007,79,24,24,1
2008,67007,79,25,25,1
2008,67007,80,1,1,19
2008,67007,80,2,2,5
2008,67007,80,3,3,9
2008,67007,80,4,4,10
2008,67007,80,5,5,13
2008,67007,80,6,6,7
2008,67007,80,7,7,5
2008,67007,80,8,8,11
2008,67007,80,9,9,8
2008,67007,80,10,10,6
2008,67007,80,11,11,16
2008,67007,80,12,12,4
2008,67007,80,13,13,5
2008,67007,80,14,14,
2008,67007,80,15,15,8
2008,67007,80,16,16,1
2008,67007,80,17,17,4
2008,67007,80,18,18,3
2008,67007,80,19,19,10
2008,67007,80,20,20,18
2008,67007,80,21,21,4
2008,67007,80,22,22,5
2008,67007,80,23,23,1
2008,67007,80,24,24,3
2008,67007,80,25,25,6
2008,67007,81,1,1,1
2008,67007,81,2,2,1
2008,67007,81,3,3,
2008,67007,81,4,4,
2008,67007,81,5,5,
2008,67007,81,6,6,
2008,67007,81,7,7,
2008,67007,81,8,8,
2008,67007,81,9,9,1
2008,67007,81,10,10,
2008,67007,81,11,11,15
2008,67007,81,12,12,1
2008,67007,81,13,13,
2008,67007,81,14,14,
2008,67007,81,15,15,1
2008,67007,81,16,16,
2008,67007,81,17,17,
2008,67007,81,18,18,
